id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,Nline,NEline,Eline,SEline,Sline,SWline,Wline,NWline,Line_Index,Area_Index,sName2,sName2,N_DBH,NE_DBH,E_DBH,SE_DBH,S_DBH,SW_DBH,W_DBH,NW_DBH,sName3,DBH_Count,cDBH_AVG,DBH_Ratio,Sum_DBH_Ratio1_sD,Sum_DBH_Ratio2_cD,BA_Ratio,Sum_BA_Ratio,,,,,,,,,,,,,,,,
380,2,9,9,2,7,7,7.7,2012,U07m,83XAA04,4.6,9.7,9,10.7,4.9,297,2,9,9,3,3,3,6.2,2012,U07m,83XAA04,3.9,7.6,9,12.7,3.8,8.8,4.7,6.5,56.91,137.95,83XAA04,83XAA04,8.1,4.2,0,0,8.6,2.8,5.7,6,83XAA04,6,4.42,1.4,5.71,7.3,1.32,6.08
381,2,9,9,3,7,7,6.5,2012,U07m,83XAA04,4.1,12.7,7.3,9.3,4.1,298,2,9,9,4,3,3,8.6,2012,U07m,83XAA04,5.2,12.7,9,7.4,6,7.1,6.8,7.7,61.91,167.96,83XAA04,83XAA04,6.2,0,0,6.2,4.2,6.9,2.8,5.7,83XAA04,6,4,2.15,3.72,10.65,3.24,2.47
382,2,9,9,4,7,7,7.8,2012,U07m,83XAA04,4.9,10.7,6.9,7.4,8.2,299,2,9,9,5,3,3,4.2,2012,U07m,1XTE04,3,12.7,3.6,5.5,5,5.6,3.4,7.6,46.42,80.17,1XTE04,1XTE04,8.6,0,6.2,5.6,3.3,5.4,6.9,2.8,1XTE04,7,4.85,0.87,9.24,6.07,0.59,13.56
383,2,9,9,5,7,7,0.8,2012,U07m,2XT4E04,0.8,3.2,1.1,3,9,300,2,9,9,6,3,3,3.3,2012,U07m,1XTE04,4,4.4,3.3,6.1,3.7,4.2,3.4,4.1,33.25,47.84,1XTE04,1XTE04,4.2,6.2,5.6,3.6,4.8,6.6,5.4,6.9,1XTE04,8,5.41,0.61,13.12,5.1,0.36,22.38
384,2,9,9,6,7,7,na,2012,U07m,2XT4E04,0,0,0,0,0,301,2,9,9,7,3,3,4.8,2012,U07m,1XTE04,5.3,5.9,5.1,5.5,4.1,6.8,3.8,6,42.45,77.73,1XTE04,1XTE04,3.3,5.6,3.6,6.4,5.8,4.2,6.6,5.4,1XTE04,8,5.11,0.94,8.52,7.98,0.84,9.56
385,2,9,9,7,7,7,3.6,2012,U07m,2XT4E04,9,7.4,5.6,5.1,4.9,302,2,9,9,8,3,3,5.8,2012,U07m,1XTE04,4.9,7.9,4.3,9.7,3.6,7.6,5.2,6,49.18,97.85,1XTE04,1XTE04,4.8,3.6,6.4,1.8,8.6,3.9,4.2,6.6,1XTE04,8,4.99,1.16,6.88,11.37,1.17,6.85
386,2,9,9,8,7,7,3,2012,U07m,2XT4E04,4.1,7.3,3.3,3.9,3.5,303,2,9,9,9,3,3,8.6,2012,U07m,80XAA04,5.4,7.3,7.4,9.7,5.9,7.8,6.2,8.6,58.23,146.94,80XAA04,80XAA04,5.8,6.4,1.8,2.7,4.6,5.4,3.9,4.2,80XAA04,8,4.35,1.98,4.05,18.5,3.52,2.28
387,2,9,9,9,7,7,4.7,2012,U07m,17XGA04,5.5,6,3.7,5.8,4.9,304,2,9,9,10,3,3,4.6,2012,U07m,80XAA04,3.1,9.1,5.7,12.7,9,4.9,4.1,6.9,55.59,134.89,80XAA04,80XAA04,8.6,1.8,2.7,0,0,7.4,5.4,3.9,80XAA04,6,3.72,1.23,6.48,7.45,0.92,8.68
388,2,9,9,10,7,7,3.9,2012,U07m,17XGA04,4.1,4.7,3.7,4.6,3.7,305,2,9,9,11,3,3,na,2012,U07m,80XAA04,0,0,0,0,0,0,0,0,0,0,80XAA04,80XAA04,4.6,2.7,0,0,9.4,7.1,7.4,5.4,80XAA04,6,4.57,0,0,0,0,0
389,2,9,9,11,7,7,5.7,2012,U07m,17XGA04,5.3,6.4,4.1,6.4,9,306,2,9,9,12,3,3,9.4,2012,U07m,80XAA04,9,12.7,9,8.5,5.4,12.7,5.1,7.1,69.61,207.32,80XAA04,80XAA04,0,0,0,4.7,6.2,0,7.1,7.4,80XAA04,4,3.17,2.96,2.7,6.11,4.27,1.88
390,2,9,9,12,7,7,na,2012,U07m,17XGA04,0,0,0,0,0,307,2,9,9,13,3,3,6.2,2012,U07m,82XAA04,3.6,12.7,5.1,12.7,4.3,7.3,9,5.9,60.72,142.44,82XAA04,82XAA04,9.4,0,4.7,0,6.7,4.6,0,7.1,82XAA04,5,4.06,1.53,5.24,5.13,1.36,5.9
391,2,9,9,13,7,7,8.4,2012,U07m,83XAA04,9,7.6,5.3,7.9,4.8,308,2,9,9,14,3,3,6.7,2012,U07m,82XAA04,4.7,7.5,9,6.3,4.9,9,5.3,12.7,59.41,144.76,82XAA04,82XAA04,6.2,4.7,0,6.8,5.6,2.8,4.6,0,82XAA04,6,3.84,1.75,4.58,8.54,2.15,3.72
392,2,9,9,14,7,7,7.2,2012,U07m,83XAA04,4.2,6.9,5.2,12.7,4.4,309,2,9,9,15,3,3,5.6,2012,U07m,82XAA04,4.1,12.7,4.1,5.4,4.3,12.7,6,7,56.28,123.81,82XAA04,82XAA04,6.7,0,6.8,7.6,6.2,0,2.8,4.6,82XAA04,6,4.34,1.29,6.2,6.52,1.16,6.9
393,2,9,9,15,7,7,7.5,2012,U07m,83XAA04,4.6,7.5,9,8.7,4.1,310,2,9,9,16,3,3,6.2,2012,U07m,82XAA04,4.7,6.1,4,8.1,4.2,6.7,9,8.8,51.69,116.55,82XAA04,82XAA04,5.6,6.8,7.6,3.5,7.1,5.5,0,2.8,82XAA04,7,4.86,1.28,6.27,8.82,1.3,6.14
394,2,9,9,16,7,7,8.8,2012,U07m,83XAA04,4.9,12.7,6.4,7.7,9,311,2,9,9,17,3,3,7.1,2012,U07m,83XAA04,4.8,6.1,6,6.1,4.7,7.2,5.1,12.7,52.89,116.44,83XAA04,83XAA04,6.2,7.6,3.5,7.6,6.4,5.4,5.5,0,83XAA04,7,5.27,1.35,5.94,8.76,1.51,5.29
395,2,9,9,17,7,7,na,2012,U07m,81XAA04,0,0,0,0,0,312,2,9,9,18,3,3,6.4,2012,U07m,83XAA04,4.3,8.2,4.1,6.6,5.1,5.6,4.9,6.8,45.68,87.97,83XAA04,83XAA04,7.1,3.5,7.6,5.9,4.8,8.2,5.4,5.5,83XAA04,8,6,1.07,7.5,9.12,1.07,7.44
396,2,9,9,18,7,7,4.8,2012,U07m,81XAA04,9,5.8,3.9,12.7,4.6,313,2,9,9,19,3,3,4.8,2012,U07m,83XAA04,3.9,4.9,4,5.8,3.8,5.3,3.3,6,37.01,58.3,83XAA04,83XAA04,6.4,7.6,5.9,5.7,6.6,6.8,8.2,5.4,83XAA04,8,6.57,0.73,10.96,5.94,0.52,15.29
397,2,9,9,19,7,7,4.5,2012,U07m,81XAA04,4.4,5.4,9,6.7,3.4,314,2,9,9,20,3,3,6.6,2012,U07m,83XAA04,5.2,6.7,4.8,6.2,3.9,8.4,4.4,5.7,45.38,87.19,83XAA04,83XAA04,4.8,5.9,5.7,7,8.5,3.4,6.8,8.2,83XAA04,8,6.29,1.05,7.62,9.09,1.04,7.73
398,2,9,9,20,7,7,7.5,2012,U07m,81XAA04,5.6,12.7,5.8,9,6.4,315,2,9,9,21,3,3,8.5,2012,U07m,NM6,5.1,7.6,4.9,12.7,9,12.7,6.4,7.1,65.58,187.82,NM6,NM6,6.6,5.7,7,0,0,0,3.4,6.8,NM6,5,3.69,2.31,3.47,7.74,3.16,2.53
399,2,9,9,21,7,7,3.1,2012,U07m,85XAA04,2.6,5.5,4.5,12.7,9,316,2,9,9,1,4,4,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,0,0,2.7,6.7,4.2,8.1,7.5,0,85XAA04,5,3.65,0,0,0,0,0
400,2,9,9,1,8,8,2.4,2012,U07m,1XTE04,9,12.7,6.2,7.1,9,317,2,9,9,2,4,4,4.2,2012,U07m,85XAA04,9,7.7,3.5,6,9,5.1,3.1,4.6,48,102.07,85XAA04,85XAA04,0,2.7,6.7,4.7,0,6.2,8.1,7.5,85XAA04,6,4.49,0.94,8.55,4.83,0.6,13.3
401,2,9,9,2,8,8,na,2012,U07m,1XTE04,0,0,0,0,0,318,2,9,9,3,4,4,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,4.2,6.7,4.7,9.8,0,8.6,6.2,8.1,85XAA04,7,6.04,0,0,0,0,0
402,2,9,9,3,8,8,1.5,2012,U07m,1XTE04,9,5.6,9,12.7,3.5,319,2,9,9,4,4,4,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,0,4.7,9.8,0,6.2,4.2,8.6,6.2,85XAA04,6,4.96,0,0,0,0,0
403,2,9,9,4,8,8,2.4,2012,U07m,1XTE04,5.5,12.7,9,3,2.7,320,2,9,9,5,4,4,6.2,2012,U07m,18XAG04,9,4.9,9,12.7,4.7,8.3,5.4,5.3,59.39,149.89,18XAG04,18XAG04,0,9.8,0,0,5.6,3.3,4.2,8.6,18XAG04,5,3.94,1.57,5.08,5.82,1.34,5.98
404,2,9,9,5,8,8,5.7,2012,U07m,18XAG04,6.3,12.7,3.8,5.3,6.2,321,2,9,9,6,4,4,5.6,2012,U07m,18XAG04,4.3,12.7,9,12.7,5.5,6.9,5.7,7.3,63.99,177.41,18XAG04,18XAG04,6.2,0,0,0,3.6,4.8,3.3,4.2,18XAG04,5,2.76,2.03,3.95,6.66,2.44,3.28
405,2,9,9,6,8,8,2.6,2012,U07m,18XAG04,2.8,3.2,2.2,3.4,4.9,322,2,9,9,7,4,4,3.6,2012,U07m,18XAG04,3.5,12.7,9,12.7,3.2,4.9,3.9,6.6,56.59,140.98,18XAG04,18XAG04,5.6,0,0,0,6.4,5.8,4.8,3.3,18XAG04,5,3.24,1.11,7.19,3.67,0.74,10.79
406,2,9,9,7,8,8,2.2,2012,U07m,18XAG04,4.1,2.8,2.1,2.6,2.6,323,2,9,9,8,4,4,6.4,2012,U07m,18XAG04,5.8,12.7,9,7.4,7,5.4,4.7,7.3,59.34,157.88,18XAG04,18XAG04,3.6,0,0,4.6,1.8,8.6,5.8,4.8,18XAG04,6,3.65,1.75,4.56,9.91,1.95,4.1
407,2,9,9,8,8,8,5.3,2012,U07m,18XAG04,6.4,5.4,3.4,6.7,4,324,2,9,9,9,4,4,1.8,2012,U07m,85XAA04,2,12.7,2.5,4,3.6,3.6,1.6,3,32.94,39.14,85XAA04,85XAA04,6.4,0,4.6,4,2.7,4.6,8.6,5.8,85XAA04,7,4.59,0.39,20.39,2.7,0.12,66.1
408,2,9,9,9,8,8,6.7,2012,U07m,82XAA04,5,5.5,5.2,6.5,4.9,325,2,9,9,10,4,4,2.7,2012,U07m,85XAA04,5.4,4.7,3.6,3,9,12.7,3.3,3,44.87,93.47,85XAA04,85XAA04,1.8,4.6,4,8.6,0,0,4.6,8.6,85XAA04,6,4.03,0.67,11.93,3.98,0.28,28.74
409,2,9,9,10,8,8,5.6,2012,U07m,82XAA04,4.1,6.9,4.2,7.9,4,326,2,9,9,11,4,4,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,2.7,4,8.6,7.1,0,9.4,0,4.6,85XAA04,6,4.55,0,0,0,0,0
410,2,9,9,11,8,8,6.9,2012,U07m,82XAA04,5,6.6,6,8.1,5,327,2,9,9,12,4,4,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,0,8.6,7.1,2.8,4.7,6.2,9.4,0,85XAA04,6,4.85,0,0,0,0,0
411,2,9,9,12,8,8,5.6,2012,U07m,82XAA04,4,7.9,5.3,5.8,4.3,328,2,9,9,13,4,4,4.7,2012,U07m,84XAA04,9,5.1,5.6,6.2,9,5.2,3.9,4.2,48.25,101.38,84XAA04,84XAA04,0,7.1,2.8,5,0,6.7,6.2,9.4,84XAA04,6,4.65,1.01,7.91,5.24,0.69,11.54
412,2,9,9,13,8,8,6,2012,U07m,81XAA04,4.7,7.7,4.3,6.3,4.8,329,2,9,9,14,4,4,na,2012,U07m,84XAA04,0,0,0,0,0,0,0,0,0,0,84XAA04,84XAA04,4.7,2.8,5,6.7,6.8,5.6,6.7,6.2,84XAA04,8,5.56,0,0,0,0,0
413,2,9,9,14,8,8,5.2,2012,U07m,81XAA04,4.2,5.6,4.1,5.8,9,330,2,9,9,15,4,4,6.8,2012,U07m,84XAA04,9,7.3,4.5,7.4,4.3,6.7,4.9,6.4,50.52,111.28,84XAA04,84XAA04,0,5,6.7,4.9,7.6,6.2,5.6,6.7,84XAA04,7,5.34,1.27,6.28,7.98,1.39,5.76
414,2,9,9,15,8,8,na,2012,U07m,81XAA04,0,0,0,0,0,331,2,9,9,16,4,4,7.6,2012,U07m,84XAA04,4.8,6.8,5.5,12.7,6.2,6.6,5,7.3,54.74,127.82,84XAA04,84XAA04,6.8,6.7,4.9,0,3.5,7.1,6.2,5.6,84XAA04,7,5.1,1.49,5.37,9.63,1.87,4.29
415,2,9,9,16,8,8,3.5,2012,U07m,81XAA04,9,4.5,4.3,4,3.4,332,2,9,9,17,4,4,3.5,2012,U07m,82XAA04,2.8,5.3,9,6.2,2.8,4.5,3,4.6,38.23,66.77,82XAA04,82XAA04,7.6,4.9,0,3.7,7.6,6.4,7.1,6.2,82XAA04,7,5.44,0.64,12.43,4.19,0.35,23.1
416,2,9,9,17,8,8,5.7,2012,U07m,84XAA04,5.6,7.6,3.9,6.7,4.3,333,2,9,9,18,4,4,7.6,2012,U07m,82XAA04,6.2,12.7,6.1,10.2,5.1,7.8,4.9,6.6,59.46,148.15,82XAA04,82XAA04,3.5,0,3.7,1.9,5.9,4.8,6.4,7.1,82XAA04,7,4.16,1.83,4.38,13.35,2.58,3.1
417,2,9,9,18,8,8,6.2,2012,U07m,84XAA04,4.7,5.7,4.9,5.9,9,334,2,9,9,19,4,4,5.9,2012,U07m,82XAA04,3.9,7.8,6.8,12.7,4.6,6,5,6.1,52.94,120.41,82XAA04,82XAA04,7.6,3.7,1.9,0,5.7,6.6,4.8,6.4,82XAA04,7,4.59,1.29,6.22,9.56,1.29,6.18
418,2,9,9,19,8,8,na,2012,U07m,84XAA04,0,0,0,0,0,335,2,9,9,20,4,4,5.7,2012,U07m,82XAA04,4.4,9.5,9,5.8,4,5.1,4.2,6.9,49,107.88,82XAA04,82XAA04,5.9,1.9,0,6.8,7,8.5,6.6,4.8,82XAA04,7,5.19,1.1,7.28,8.34,0.95,8.39
419,2,9,9,20,8,8,4.1,2012,U07m,84XAA04,9,4.6,2.7,8.4,5.1,336,2,9,9,21,4,4,7,2012,U07m,NM6,5,12.7,4.6,12.7,9,12.7,4.1,6.6,67.33,183.6,NM6,NM6,5.7,0,6.8,0,0,0,8.5,6.6,NM6,4,3.45,2.03,3.94,4.14,2.02,3.97
420,2,9,9,21,8,8,3.1,2012,U07m,85XAA04,3.9,3.1,5.4,12.7,9,337,2,9,9,1,5,5,2.7,2012,U07m,81XAA04,9,12.7,2.1,3.7,2.6,5,9,12.7,56.77,157.38,81XAA04,81XAA04,0,0,8.9,6.7,6.7,4.2,0,0,81XAA04,4,3.31,0.82,9.81,1.75,0.31,25.6
421,2,9,9,1,9,9,1.1,2012,U07m,85XAA04,9,12.7,1.1,6.1,3.3,338,2,9,9,2,5,5,6.7,2012,U07m,81XAA04,6.4,5.5,4.5,6.7,5.3,12.7,5.5,12.7,59.37,146.79,81XAA04,81XAA04,2.7,8.9,6.7,6,4.7,0,4.2,0,81XAA04,6,4.15,1.61,4.96,8.37,1.73,4.61
422,2,9,9,2,9,9,1.9,2012,U07m,85XAA04,5.7,2.4,5.5,3.4,9,339,2,9,9,3,5,5,4.7,2012,U07m,81XAA04,3.7,5.2,4,12.7,2.9,12.7,9,6.7,57.01,128.97,81XAA04,81XAA04,6.7,6.7,6,0,9.8,0,0,4.2,81XAA04,5,4.17,1.13,7.11,3.78,0.74,10.84
423,2,9,9,3,9,9,na,2012,U07m,85XAA04,0,0,0,0,0,340,2,9,9,4,5,5,9.8,2012,U07m,81XAA04,6.1,7.9,9,8.1,9,7.8,9,12.7,69.6,211.13,81XAA04,81XAA04,4.7,6,0,5.6,0,6.2,0,0,81XAA04,4,2.81,3.48,2.3,7.05,6.01,1.33
424,2,9,9,4,9,9,na,2012,U07m,85XAA04,0,0,0,0,0,341,2,9,9,5,5,5,na,2012,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,9.8,0,5.6,7.7,0,5.6,6.2,0,2XT4E04,5,4.36,0,0,0,0,0
425,2,9,9,5,9,9,7.8,2012,U07m,80XAA04,9,6.2,5.6,8.6,4.5,342,2,9,9,6,5,5,na,2012,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,5.6,7.7,6.6,0,3.6,5.6,6.2,2XT4E04,6,4.41,0,0,0,0,0
426,2,9,9,6,9,9,7.9,2012,U07m,80XAA04,4.5,8,6.1,8.2,4.7,343,2,9,9,7,5,5,na,2012,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,7.7,6.6,5.3,0,6.4,3.6,5.6,2XT4E04,6,4.4,0,0,0,0,0
427,2,9,9,7,9,9,7.2,2012,U07m,80XAA04,4.3,8.4,5.6,9,4.1,344,2,9,9,8,5,5,na,2012,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,6.6,5.3,2.5,4.6,1.8,6.4,3.6,2XT4E04,7,3.85,0,0,0,0,0
428,2,9,9,8,9,9,8.7,2012,U07m,80XAA04,4.9,8.5,6.7,9,5.8,345,2,9,9,9,5,5,4.6,2012,U07m,84XAA04,9,5.9,5.8,5.2,4.8,8,6.5,5.3,50.55,111.61,84XAA04,84XAA04,0,5.3,2.5,6.7,4,2.7,1.8,6.4,84XAA04,7,3.67,1.25,6.39,9.52,1.15,6.93
429,2,9,9,9,9,9,4.8,2012,U07m,84XAA04,3.2,7.8,5.1,12.7,3.8,346,2,9,9,10,5,5,4,2012,U07m,84XAA04,4.2,7.8,3.4,9.6,2.9,12.7,5.4,8.8,54.73,108.74,84XAA04,84XAA04,4.6,2.5,6.7,1.3,8.6,0,2.7,1.8,84XAA04,7,3.53,1.13,7.05,10.31,0.81,9.9
430,2,9,9,10,9,9,6.5,2012,U07m,84XAA04,5.2,8.2,9,7.9,5.9,347,2,9,9,11,5,5,8.6,2012,U07m,84XAA04,6.1,7.2,7.8,8,4.9,12.7,9,9.7,65.45,185.87,84XAA04,84XAA04,4,6.7,1.3,5.1,7.1,0,0,2.7,84XAA04,6,3.36,2.56,3.13,16.13,4.04,1.98
431,2,9,9,11,9,9,3.4,2012,U07m,84XAA04,3.1,12.7,4.1,12.7,4.2,348,2,9,9,12,5,5,7.1,2012,U07m,84XAA04,4.1,10.8,5.2,12.7,6.5,7.7,9,12.7,68.63,188.68,84XAA04,84XAA04,8.6,1.3,5.1,0,2.8,4.7,0,0,84XAA04,5,2.81,2.52,3.17,11.73,3.06,2.61
432,2,9,9,12,9,9,3.9,2012,U07m,84XAA04,4.8,6.3,9,8.4,3.3,349,2,9,9,13,5,5,2.8,2012,U07m,17XGA04,2.5,4.5,9,12.7,3.2,12.7,3.4,12.7,60.83,129.69,17XGA04,17XGA04,7.1,5.1,0,0,5,0,4.7,0,17XGA04,4,2.74,1.02,7.82,2.1,0.51,15.75
433,2,9,9,13,9,9,6.6,2012,U07m,80XAA04,5.7,12.7,6.9,12.7,4.6,350,2,9,9,14,5,5,5,2012,U07m,17XGA04,5.8,12.7,9,12.7,3.8,5.4,9,6.6,65.03,183.02,17XGA04,17XGA04,2.8,0,0,0,6.7,6.8,0,4.7,17XGA04,4,2.63,1.9,4.2,4.33,1.65,4.84
434,2,9,9,14,9,9,6.2,2012,U07m,80XAA04,4.4,9.6,9,12.7,4.5,351,2,9,9,15,5,5,6.7,2012,U07m,17XGA04,5.2,12.7,9,8.9,5.2,6,4.5,12.7,64.12,171.95,17XGA04,17XGA04,5,0,0,2.9,4.9,7.6,6.8,0,17XGA04,5,3.4,1.97,4.06,6.88,2.22,3.6
435,2,9,9,15,9,9,6.3,2012,U07m,80XAA04,4.5,12.7,9,10.6,5.6,352,2,9,9,16,5,5,4.9,2012,U07m,17XGA04,3.8,12.7,5.7,6.8,9,7.4,3.5,5.3,54.25,124.37,17XGA04,17XGA04,6.7,0,2.9,4.3,0,3.5,7.6,6.8,17XGA04,6,3.98,1.23,6.49,6.33,1.02,7.83
436,2,9,9,16,9,9,3.8,2012,U07m,80XAA04,3.4,12.7,6.7,4.5,3,353,2,9,9,17,5,5,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,4.9,2.9,4.3,6.1,3.7,7.6,3.5,7.6,85XAA04,8,5.08,0,0,0,0,0
437,2,9,9,17,9,9,7.6,2012,U07m,83XAA04,6,10.9,4.7,12.7,5.4,354,2,9,9,18,5,5,3.7,2012,U07m,85XAA04,9,5.9,3.4,5.1,5.9,4.9,2.9,6.5,43.69,85.58,85XAA04,85XAA04,0,4.3,6.1,5.6,1.9,5.9,7.6,3.5,85XAA04,7,4.36,0.85,9.43,6.25,0.56,14.28
438,2,9,9,18,9,9,5.1,2012,U07m,83XAA04,3.6,5.4,9,6,3.7,355,2,9,9,19,5,5,1.9,2012,U07m,85XAA04,3.1,3,2.3,2.8,9,3.2,2.2,2.5,28.09,34.23,85XAA04,85XAA04,3.7,6.1,5.6,6.7,0,5.7,5.9,7.6,85XAA04,7,5.16,0.37,21.74,2.35,0.11,69.86
439,2,9,9,19,9,9,7.2,2012,U07m,83XAA04,5.3,12.7,5,8.5,3.8,356,2,9,9,20,5,5,na,2012,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,1.9,5.6,6.7,7.3,6.8,7,5.7,5.9,85XAA04,8,5.86,0,0,0,0,0
440,2,9,9,20,9,9,9.8,2012,U07m,83XAA04,5.2,8,6.6,12.1,7.4,357,2,9,9,21,5,5,6.8,2012,U07m,NM6,9,6.4,4.3,12.7,9,12.7,4.4,6.9,65.57,183.62,NM6,NM6,0,6.7,7.3,0,0,0,7,5.7,NM6,4,3.34,2.04,3.93,4.11,2.06,3.89
441,2,9,9,21,9,9,2.1,2012,U07m,85XAA04,1.6,4.7,7.3,12.7,9,358,2,9,9,1,6,6,8.9,2012,U07m,81XAA04,9,12.7,4.9,6.8,5.1,7.3,6.9,12.7,65.53,189.55,81XAA04,81XAA04,0,0,7.3,7.7,6.7,6.7,2.7,0,81XAA04,5,3.89,2.29,3.49,8.33,3.02,2.65
442,2,9,9,1,10,10,8.1,2012,U07m,84XAA04,9,12.7,5.4,6.7,7.8,359,2,9,9,2,6,6,6.7,2012,U07m,81XAA04,3.9,6.1,4.2,6.5,4.7,7.5,4.5,9.1,46.4,89.04,81XAA04,81XAA04,8.9,7.3,7.7,6.5,6,4.7,6.7,2.7,81XAA04,8,6.31,1.06,7.54,9.6,1.04,7.67
443,2,9,9,2,10,10,1.2,2012,U07m,84XAA04,1.2,2.3,1.3,1.8,1.7,360,2,9,9,3,6,6,6,2012,U07m,81XAA04,4.3,5.6,4.3,5.5,9,4.8,5,6,44.57,86.73,81XAA04,81XAA04,6.7,7.7,6.5,7.8,0,9.8,4.7,6.7,81XAA04,7,6.24,0.96,8.32,6.15,0.78,10.29
444,2,9,9,3,10,10,5.2,2012,U07m,84XAA04,7.3,5.3,3.7,6.6,3.5,361,2,9,9,4,6,6,na,2012,U07m,81XAA04,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,6,6.5,7.8,0.8,5.6,0,9.8,4.7,81XAA04,7,5.15,0,0,0,0,0
445,2,9,9,4,10,10,8.1,2012,U07m,84XAA04,5.5,6.7,5.6,7.4,5.7,362,2,9,9,5,6,6,5.6,2012,U07m,82XAA04,9,5.3,7.9,12.7,3.8,12.7,9,4.6,65.07,171.23,82XAA04,82XAA04,0,7.8,0.8,0,7.7,0,0,9.8,82XAA04,4,3.26,1.72,4.66,9.02,1.16,6.91
446,2,9,9,5,10,10,4.7,2012,U07m,17XGA04,3.3,6.2,4,5.9,5,363,2,9,9,6,6,6,7.7,2012,U07m,82XAA04,5.2,11.5,9,8.7,4.8,12.7,9,12.7,73.72,226.64,82XAA04,82XAA04,5.6,0.8,0,3.6,6.6,0,0,0,82XAA04,4,2.08,3.71,2.16,14.31,5.36,1.49
447,2,9,9,6,10,10,3.7,2012,U07m,17XGA04,4,4.9,3.6,4.9,4.2,364,2,9,9,7,6,6,6.6,2012,U07m,82XAA04,4.2,12.7,5.8,8.8,5,12.7,9,12.7,70.9,200.51,82XAA04,82XAA04,7.7,0,3.6,3,5.3,0,0,0,82XAA04,4,2.45,2.69,2.97,6.14,3.19,2.51
448,2,9,9,7,10,10,4.3,2012,U07m,17XGA04,4.8,5.6,3.8,4.1,5.3,365,2,9,9,8,6,6,5.3,2012,U07m,82XAA04,4,7.6,5.7,6.7,6.1,6.8,9,12.7,58.74,149.39,82XAA04,82XAA04,6.6,3.6,3,4.7,2.5,4.6,0,0,82XAA04,6,3.13,1.7,4.72,8.44,1.95,4.09
449,2,9,9,8,10,10,3,2012,U07m,17XGA04,3.7,4.3,2.3,12.7,4.1,366,2,9,9,9,6,6,2.5,2012,U07m,18XAG04,2.9,5.8,3.1,5,2.4,4.9,3.2,12.7,40,59.04,18XAG04,18XAG04,5.3,3,4.7,3.9,6.7,4,4.6,0,18XAG04,7,4.02,0.62,12.88,4.02,0.32,25.03
450,2,9,9,9,10,10,3.6,2012,U07m,2XT4E04,4.9,3.7,9,4.4,9,367,2,9,9,10,6,6,6.7,2012,U07m,18XAG04,6.6,7.5,5.7,6.9,7.5,5.6,5.6,7.5,52.89,123.02,18XAG04,18XAG04,2.5,4.7,3.9,5.7,1.3,8.6,4,4.6,18XAG04,8,4.41,1.52,5.27,16.06,1.9,4.21
451,2,9,9,10,10,10,na,2012,U07m,2XT4E04,0,0,0,0,0,368,2,9,9,11,6,6,1.3,2012,U07m,18XAG04,1.5,3.2,1.7,12.7,1.8,2,1.2,3.1,27.15,24.29,18XAG04,18XAG04,6.7,3.9,5.7,0,5.1,7.1,8.6,4,18XAG04,7,5.14,0.25,31.62,1.67,0.05,153.24
452,2,9,9,11,10,10,4,2012,U07m,2XT4E04,9,4.7,3.4,4.3,9,369,2,9,9,12,6,6,5.1,2012,U07m,18XAG04,7.2,6,9,4.8,9,8.2,3.8,4.7,52.71,120.36,18XAG04,18XAG04,1.3,5.7,0,8.4,0,2.8,7.1,8.6,18XAG04,6,4.24,1.2,6.65,8.56,0.88,9.11
453,2,9,9,12,10,10,na,2012,U07m,2XT4E04,0,0,0,0,0,370,2,9,9,13,6,6,na,2012,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,5.1,0,8.4,7.2,0,5,2.8,7.1,1XTE04,6,4.45,0,0,0,0,0
454,2,9,9,13,10,10,2,2012,U07m,85XAA04,9,2.6,2.8,4.7,9,371,2,9,9,14,6,6,na,2012,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,0,8.4,7.2,7.5,0,6.7,5,2.8,1XTE04,6,4.7,0,0,0,0,0
455,2,9,9,14,10,10,na,2012,U07m,85XAA04,0,0,0,0,0,372,2,9,9,15,6,6,na,2012,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,0,7.2,7.5,8.8,2.9,4.9,6.7,5,1XTE04,7,5.38,0,0,0,0,0
