id,setid,longft,shortft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,lineindex,areaindex,sname2,ndbh,nedbh,edbh,sedbh,sdbh,swdbh,wdbh,nwdbh,sname3,dbhc,dbha,dbhr,sdbhr1d,sdbhr2d,bar,sbar
417,8,9,9,18,8,6,6.2,2012,U07m,84XAA04,36,NA,NA,0.026,0.21,41.1,NA,NA,4.7,5.7,4.9,5.9,9,7.4,5.1,12.7,55.41,129.11,84XAA04,5.7,7.6,5.1,7.2,NA,4.5,4.8,NA,84XAA04,6,4.36,1.42,5.63,6.65,1.45,5.5
418,8,9,9,19,8,6,NA,2012,U07m,84XAA04,36,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,84XAA04,6.2,5.1,7.2,9.8,4.1,7.5,4.5,4.8,84XAA04,8,6.15,0,0,0,0,0
419,8,9,9,20,8,6,4.1,2012,U07m,84XAA04,36,NA,NA,0.011,0.092,40.6,NA,NA,9,4.6,2.7,8.4,5.1,7.2,3.2,6.1,46.31,89.6,84XAA04,NA,7.2,9.8,2.1,3.1,3.1,7.5,4.5,84XAA04,7,4.66,0.88,9.1,7.04,0.54,14.75
420,8,9,9,21,8,NA,3.1,2012,U07m,85XAA04,NA,32%,0.013,0.007,0.052,37,NA,NA,3.9,3.1,5.4,12.7,9,12.7,4.5,3.7,54.98,146.41,85XAA04,4.1,9.8,2.1,NA,NA,NA,3.1,7.5,85XAA04,5,3.33,0.93,8.58,3.96,0.42,19.06
421,8,9,9,1,9,2,NA,2012,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,NA,8.3,1.2,1.9,NA,2.4,NA,85XAA04,4,1.73,0,0,0,0,0
422,8,9,9,2,9,2,1.9,2012,U07m,85XAA04,41,NA,NA,0.002,0.02,17.4,NA,NA,9,2.4,5.5,3.4,9,7.1,9,5.6,51.03,110.7,85XAA04,NA,8.3,1.2,5.2,NA,1.5,NA,2.4,85XAA04,5,2.32,0.82,9.79,4.24,0.27,29.19
423,8,9,9,3,9,2,NA,2012,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,1.9,1.2,5.2,8.1,NA,2.4,1.5,NA,85XAA04,6,2.54,0,0,0,0,0
424,8,9,9,4,9,2,NA,2012,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,5.2,8.1,4.7,7.8,5.7,2.4,1.5,85XAA04,7,4.42,0,0,0,0,0
425,8,9,9,5,9,2,7.8,2012,U07m,80XAA04,42,17%,0.049,0.041,0.332,48.3,NA,NA,9,6.2,5.6,8.6,4.5,9.5,5.2,9.7,58.44,144.56,80XAA04,NA,8.1,4.7,3.7,7.9,2.6,5.7,2.4,80XAA04,7,4.39,1.78,4.5,13.34,2.33,3.43
426,8,9,9,6,9,2,7.9,2012,U07m,80XAA04,42,17%,0.05,0.043,0.34,40.5,NA,NA,4.5,8,6.1,8.1,4.7,10,6.8,7.4,55.58,131.09,80XAA04,7.8,4.7,3.7,4.5,7.2,2.2,2.6,5.7,80XAA04,8,4.8,1.65,4.86,15.7,2.35,3.41
427,8,9,9,7,9,2,7.2,2012,U07m,80XAA04,42,31%,0.066,0.035,0.283,41.6,NA,NA,4.3,8.4,5.5,9,4.1,7.3,6.9,9.4,54.87,125.17,80XAA04,7.9,3.7,4.5,3,8.7,5.3,2.2,2.6,80XAA04,8,4.74,1.52,5.26,15.09,1.88,4.26
428,8,9,9,8,9,2,8.7,2012,U07m,80XAA04,42,29%,0.094,0.052,0.414,39.9,NA,NA,4.9,8.4,6.7,9,5.8,7.2,5.6,10.2,57.75,140.96,80XAA04,7.2,4.5,3,3.6,4.8,6.7,5.3,2.2,80XAA04,8,4.66,1.87,4.29,17.17,3.11,2.58
429,8,9,9,9,9,3,4.8,2012,U07m,84XAA04,43,NA,NA,0.016,0.126,37.5,NA,NA,3.2,7.8,5.1,12.7,3.8,5.9,3.8,6,48.41,94.07,84XAA04,8.7,3,3.6,NA,6.5,5.6,6.7,5.3,84XAA04,7,4.92,0.97,8.21,6.7,0.75,10.6
430,8,9,9,10,9,3,6.5,2012,U07m,84XAA04,43,NA,NA,0.029,0.229,38.4,NA,NA,5.2,8.2,9,7.9,5.9,6.2,4.8,6.3,53.43,128.23,84XAA04,4.8,3.6,NA,4,3.4,6.9,5.6,6.7,84XAA04,7,4.38,1.49,5.38,9.77,1.8,4.44
431,8,9,9,11,9,3,3.4,2012,U07m,84XAA04,43,NA,NA,0.008,0.063,32.1,NA,NA,3.1,12.7,4.1,12.7,4.2,4.8,3,4.8,49.46,92.47,84XAA04,6.5,NA,4,NA,3.9,5.6,6.9,5.6,84XAA04,6,4.06,0.84,9.56,3.95,0.5,15.9
432,8,9,9,12,9,3,3.9,2012,U07m,84XAA04,43,NA,NA,0.01,0.083,34.6,NA,NA,4.8,6.3,9,8.4,3.3,5,3.7,4.6,45.15,93.68,84XAA04,3.4,4,NA,2,6.6,6,5.6,6.9,84XAA04,7,4.31,0.9,8.85,6.57,0.64,12.5
433,8,9,9,13,9,3,6.6,2012,U07m,80XAA04,44,26%,0.048,0.029,0.236,37.9,NA,NA,5.7,12.7,6.9,12.7,4.6,7.1,4.7,6.9,61.38,157.3,80XAA04,3.9,NA,2,NA,6.2,5.2,6,5.6,80XAA04,6,3.61,1.83,4.38,9.6,2.29,3.49
434,8,9,9,14,9,3,6.2,2012,U07m,80XAA04,44,18%,0.032,0.026,0.21,34.7,NA,NA,4.4,9.6,9,12.7,4.5,12.7,4.9,6.5,64.27,169.32,80XAA04,6.6,2,NA,NA,6.3,NA,5.2,6,80XAA04,5,3.26,1.9,4.21,7.25,2.05,3.91
435,8,9,9,15,9,3,6.3,2012,U07m,80XAA04,44,41%,0.064,0.027,0.22,29.9,NA,NA,4.5,12.7,9,10.6,5.6,8.2,9,7,66.58,191.07,80XAA04,6.2,NA,NA,1.3,3.8,3.5,NA,5.2,80XAA04,5,2.5,2.52,3.17,10.53,3.38,2.36
436,8,9,9,16,9,3,3.8,2012,U07m,80XAA04,44,33%,0.019,0.01,0.079,31.8,NA,NA,3.4,12.7,6.7,4.5,3,5.1,4.7,12.7,52.84,111.08,80XAA04,6.3,NA,1.3,6.9,7.6,5.7,3.5,NA,80XAA04,6,3.91,0.97,8.24,6.33,0.6,13.26
437,8,9,9,17,9,6,7.6,2012,U07m,83XAA04,45,13%,0.035,0.039,0.312,37.7,NA,NA,6,10.9,4.7,12.7,5.4,7,5.1,8.7,60.57,147.07,83XAA04,3.8,1.3,6.9,NA,5.1,6.2,5.7,3.5,83XAA04,7,4.06,1.87,4.28,15.17,2.67,2.99
438,8,9,9,18,9,6,5.1,2012,U07m,83XAA04,45,33%,0.036,0.018,0.143,31.1,NA,NA,3.6,5.4,9,6,3.7,12.7,4.1,6,50.51,102.31,83XAA04,7.6,6.9,NA,5.8,7.2,NA,6.2,5.7,83XAA04,6,4.93,1.04,7.73,4.72,0.79,10.06
439,8,9,9,19,9,6,7.2,2012,U07m,83XAA04,45,22%,0.05,0.035,0.28,36.1,NA,NA,5.3,12.7,5,8.5,3.8,8.1,9,6.8,59.23,143.76,83XAA04,5.1,NA,5.8,3.6,9.8,4.1,NA,6.2,83XAA04,6,4.33,1.66,4.81,8.31,1.85,4.32
440,8,9,9,20,9,6,9.8,2012,U07m,83XAA04,45,72%,0.222,0.066,0.528,36.2,NA,NA,5.2,8,6.6,12.1,7.4,9.7,6.3,12.7,68.03,192.12,83XAA04,7.2,5.8,3.6,NA.5,2.1,3.1,4.1,NA,83XAA04,7,3.3,2.97,2.69,35.59,5.93,1.35
441,8,9,9,21,9,NA,2.1,2012,U07m,85XAA04,NA,36%,0.006,0.003,0.024,23.2,NA,NA,1.6,4.7,7.3,12.7,9,12.7,3.6,4.3,55.95,152.71,85XAA04,9.8,3.6,NA.5,NA,NA,NA,3.1,4.1,85XAA04,5,2.64,0.8,10.05,6.19,0.26,30.76
442,8,9,9,1,10,2,8.3,2012,U07m,84XAA04,50,NA,NA,0.047,0.38,38.5,NA,NA,9,12.7,5.5,6.8,7.9,10.4,9,12.7,73.9,239.67,84XAA04,NA,NA,5.4,7.3,1.2,1.9,NA,NA,84XAA04,4,1.97,4.2,1.9,13.96,6.3,1.27
443,8,9,9,2,10,2,1.2,2012,U07m,84XAA04,50,NA,NA,0.001,0.008,12.9,NA,NA,1.1,2.3,1.3,1.8,1.7,12.7,3.5,12.7,37.12,47.89,84XAA04,8.3,5.4,7.3,7.4,5.2,NA,1.9,NA,84XAA04,6,4.44,0.27,29.58,1.56,0.05,164.41
444,8,9,9,3,10,2,5.2,2012,U07m,84XAA04,50,NA,NA,0.018,0.147,39.7,NA,NA,7.3,5.3,3.7,6.6,3.5,12.7,9,9.3,57.44,147.5,84XAA04,1.2,7.3,7.4,4.9,8.1,NA,NA,1.9,84XAA04,6,3.85,1.35,5.92,10.19,1.07,7.5
445,8,9,9,4,10,2,8.1,2012,U07m,84XAA04,50,NA,NA,0.045,0.357,40,NA,NA,5.5,6.7,5.6,7.4,5.7,6.5,9,12.7,59.01,154.36,84XAA04,5.2,7.4,4.9,5.9,4.7,7.8,NA,NA,84XAA04,6,4.49,1.81,4.43,8.44,2.35,3.41
446,8,9,9,5,10,2,4.7,2012,U07m,17XGA04,49,NA,NA,0.015,0.12,36.5,NA,NA,3.3,6.2,4,5.9,5,4.7,3.4,12.7,45.29,79.02,17XGA04,8.1,4.9,5.9,5.5,3.7,7.9,7.8,NA,17XGA04,7,5.47,0.86,9.32,5.66,0.61,13.2
447,8,9,9,6,10,2,3.7,2012,U07m,17XGA04,49,NA,NA,0.009,0.075,36.5,NA,NA,4,4.9,3.6,4.9,4.1,4.3,2.9,4.1,32.74,46.96,17XGA04,4.7,5.9,5.5,5.9,4.5,7.2,7.9,7.8,17XGA04,8,6.17,0.6,13.35,4.99,0.35,23.18
448,8,9,9,7,10,2,4.5,2012,U07m,17XGA04,49,NA,NA,0.014,0.11,43.2,NA,NA,4.9,5.7,3.9,4.3,5.4,4.3,3.5,4.6,36.65,59.25,17XGA04,3.7,5.5,5.9,8.9,3,8.7,7.2,7.9,17XGA04,8,6.35,0.71,11.29,6.51,0.45,17.62
449,8,9,9,8,10,2,3,2012,U07m,17XGA04,49,NA,NA,0.006,0.05,33.3,NA,NA,3.6,4.3,2.3,12.7,4.1,4.9,2.3,3.7,37.92,56.41,17XGA04,4.5,5.9,8.9,NA,3.6,4.8,8.7,7.2,17XGA04,7,5.45,0.55,14.53,3.73,0.24,33.09
450,8,9,9,9,10,3,3.6,2012,U07m,2XT4E04,48,NA,NA,0.009,0.071,33.7,NA,NA,4.9,3.7,9,4.4,9,4.5,3.9,3.7,43.06,77.97,2XT4E04,3,8.9,NA,6.9,NA,6.5,4.8,8.7,2XT4E04,6,4.85,0.74,10.78,3.84,0.37,21.36
451,8,9,9,10,10,3,NA,2012,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,3.6,NA,6.9,6.7,4,3.4,6.5,4.8,2XT4E04,7,4.49,0,0,0,0,0
452,8,9,9,11,10,3,4,2012,U07m,2XT4E04,48,NA,NA,0.011,0.086,35.6,NA,NA,9,4.7,3.4,4.3,9,6.4,4.9,4.8,46.51,94.64,2XT4E04,NA,6.9,6.7,7.8,NA,3.9,3.4,6.5,2XT4E04,6,4.4,0.91,8.8,4.51,0.58,13.9
453,8,9,9,12,10,3,NA,2012,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,4,6.7,7.8,4.4,2,6.6,3.9,3.4,2XT4E04,8,4.85,0,0,0,0,0
454,8,9,9,13,10,3,2,2012,U07m,85XAA04,47,NA,NA,0.003,0.022,23.1,NA,NA,9,2.6,2.8,4.7,9,3.1,2.1,4.3,37.64,59.63,85XAA04,NA,7.8,4.4,3.4,NA,6.2,6.6,3.9,85XAA04,6,4.04,0.5,16.15,2.44,0.17,47.24
455,8,9,9,14,10,3,NA,2012,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,2,4.4,3.4,5.4,NA,6.3,6.2,6.6,85XAA04,7,4.29,0,0,0,0,0
456,8,9,9,15,10,3,NA,2012,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,3.4,5.4,5.8,1.3,3.8,6.3,6.2,85XAA04,7,4.03,0,0,0,0,0
457,8,9,9,16,10,3,1.3,2012,U07m,85XAA04,47,NA,NA,0.001,0.009,17.6,NA,NA,9,2.5,1.6,2,1.4,1.9,2.3,2.2,22.89,22.63,85XAA04,NA,5.4,5.8,6.9,6.9,7.6,3.8,6.3,85XAA04,7,5.34,0.24,32.85,1.56,0.05,159.71
458,8,9,9,17,10,6,6.9,2012,U07m,80XAA04,46,20%,0.043,0.032,0.26,39.7,NA,NA,7.6,6.9,4.5,6.6,9,7.3,4.3,8.2,54.4,129.81,80XAA04,1.3,5.8,6.9,6.4,NA,5.1,7.6,3.8,80XAA04,7,4.61,1.5,5.35,12.65,1.71,4.67
459,8,9,9,18,10,6,NA,2012,U07m,80XAA04,46,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,80XAA04,6.9,6.9,6.4,5.8,5.8,7.2,5.1,7.6,80XAA04,8,6.46,0,0,0,0,0
460,8,9,9,19,10,6,5.8,2012,U07m,80XAA04,46,66%,0.073,0.023,0.183,31.9,NA,NA,9,6.1,4.5,6.7,5.6,4.7,4,6.8,47.28,99.69,80XAA04,NA,6.4,5.8,5.3,3.6,9.8,7.2,5.1,80XAA04,7,5.4,1.07,7.45,7.15,0.93,8.61
461,8,9,9,20,10,6,3.6,2012,U07m,80XAA04,46,35%,0.018,0.009,0.071,26.7,NA,NA,3.4,4.9,3.6,4.8,7.9,8,2.4,4.2,39.34,69.82,80XAA04,5.8,5.8,5.3,6,NA.5,2.1,9.8,7.2,80XAA04,8,5.31,0.68,11.81,12.3,0.37,21.91
462,8,9,9,21,10,NA,0.5,2012,U07m,85XAA04,NA,56%,0,0,0.001,8.3,NA,NA,1.1,1.1,0.7,12.7,9,12.7,1.7,0.6,39.69,93.22,85XAA04,3.6,5.3,6,NA,NA,NA,2.1,9.8,85XAA04,5,3.35,0.15,53.6,0.61,0.01,710
463,8,9,9,1,11,1,5.4,2012,U07m,NM6,51,23%,0.03,0.02,0.162,27.3,NA,NA,9,12.7,3.6,5.5,3.8,10.4,3.5,12.7,61.33,154.81,NM6,NA,NA,8,7.2,7.3,1.2,8.3,NA,NM6,5,4,1.35,5.93,7.32,0.97,8.21
464,8,9,9,2,11,1,7.3,2012,U07m,NM6,51,39%,0.081,0.036,0.291,33.8,NA,NA,5.2,6.1,4.5,6.8,4.5,7.4,7.7,6,48.2,101.8,NM6,5.4,8,7.2,6.3,7.4,5.2,1.2,8.3,NM6,8,6.13,1.19,6.71,13.79,1.27,6.32
465,8,9,9,3,11,1,7.4,2012,U07m,NM6,51,57%,0.109,0.037,0.299,34.7,NA,NA,4.5,6.5,4.9,7.1,5.4,6.1,5.3,11,50.71,108.34,NM6,7.3,7.2,6.3,5.8,4.9,8.1,5.2,1.2,NM6,8,5.75,1.29,6.22,14.51,1.48,5.42
466,8,9,9,4,11,1,4.9,2012,U07m,NM6,51,19%,0.021,0.016,0.131,34.9,NA,NA,3.6,5.6,4.1,5.5,4.1,6.5,3.4,6.2,38.89,63.45,NM6,7.4,6.3,5.8,6.5,5.9,4.7,8.1,5.2,NM6,8,6.24,0.79,10.18,6.46,0.6,13.32
467,8,9,9,5,11,2,5.9,2012,U07m,NM6,52,34%,0.048,0.024,0.19,33.4,NA,NA,4.9,6.4,4.3,5.3,4.7,7.8,5,5.4,43.76,83.15,NM6,4.9,5.8,6.5,8.3,5.5,3.7,4.7,8.1,NM6,8,5.94,0.99,8.05,8.49,0.93,8.63
468,8,9,9,6,11,2,5.5,2012,U07m,NM6,52,8%,0.012,0.021,0.165,36.4,NA,NA,4.3,5.8,3.6,5.1,4.3,7,5.4,6.9,42.46,78.33,NM6,5.9,6.5,8.3,8.2,5.9,4.5,3.7,4.7,NM6,8,5.96,0.92,8.67,7.92,0.8,10.05
469,8,9,9,7,11,2,5.9,2012,U07m,NM6,52,7%,0.013,0.024,0.19,32.8,NA,NA,4.7,5.3,3.8,6,3.6,8.4,5.1,7.8,44.63,84.18,NM6,5.5,8.3,8.2,6.7,8.9,3,4.5,3.7,NM6,8,6.1,0.97,8.27,8.92,0.84,9.58
470,8,9,9,8,11,2,8.9,2012,U07m,NM6,52,21%,0.075,0.054,0.433,36,NA,NA,5.4,6.6,5.1,7.4,9,9.1,6.7,8.5,57.77,148.16,NM6,5.9,8.2,6.7,6.5,NA,3.6,3,4.5,NM6,7,4.8,1.85,4.31,12.71,2.74,2.92
471,8,9,9,9,11,3,NA,2012,U07m,NM6,53,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NM6,8.9,6.7,6.5,3.7,6.9,NA,3.6,3,NM6,7,4.91,0,0,0,0,0
472,8,9,9,10,11,3,6.9,2012,U07m,NM6,53,28%,0.058,0.033,0.262,38.4,NA,NA,9,6.6,5.9,6,4.6,8.1,9,8.4,57.42,148.47,NM6,NA,6.5,3.7,7.7,6.7,4,NA,3.6,NM6,6,4.02,1.71,4.67,8.49,2.01,3.97
473,8,9,9,11,11,3,6.7,2012,U07m,NM6,53,13%,0.028,0.031,0.245,38.9,NA,NA,4.4,8.2,4.2,7.8,4.2,12.7,5.6,12.7,59.89,137.47,NM6,6.9,3.7,7.7,4.2,7.8,NA,4,NA,NM6,6,4.29,1.56,5.12,7.78,1.67,4.79
474,8,9,9,12,11,3,7.8,2012,U07m,NM6,53,5%,0.017,0.041,0.332,42.4,NA,NA,4.8,6.4,5.9,9.2,5.8,10.1,9,8.4,59.59,155.94,NM6,6.7,7.7,4.2,3,4.4,2,NA,4,NM6,7,4,1.95,4.1,14.26,2.86,2.8
475,8,9,9,13,11,4,4.4,2012,U07m,NM6,54,0%,0,0.013,0.106,37.3,NA,NA,3.2,6.5,5.4,5,5.1,12.7,6.2,12.7,56.83,131.37,NM6,7.8,4.2,3,6.8,3.4,NA,2,NA,NM6,6,3.4,1.29,6.18,7.22,1.04,7.71
476,8,9,9,14,11,4,3.4,2012,U07m,NM6,54,6%,0.004,0.008,0.063,30.9,NA,NA,3.9,6.8,3,4.9,3.5,12.7,9,8,51.77,120.45,NM6,4.4,3,6.8,5.5,5.4,NA,NA,2,NM6,6,3.39,1,7.97,5.35,0.67,11.94
477,8,9,9,15,11,4,5.4,2012,U07m,NM6,54,12%,0.017,0.02,0.159,35.3,NA,NA,5.5,5.6,4.5,6.7,4.3,10.3,9,12.7,58.61,154.37,NM6,3.4,6.8,5.5,4.9,5.8,1.3,NA,NA,NM6,6,3.46,1.56,5.13,9.55,1.58,5.05
478,8,9,9,16,11,4,5.8,2012,U07m,NM6,54,7%,0.012,0.023,0.183,37.4,NA,NA,4.7,6.5,4.9,6.3,4.1,5.8,7.4,12.7,52.33,119.53,NM6,5.4,5.5,4.9,6,6.9,6.9,1.3,NA,NM6,7,4.61,1.26,6.36,10.42,1.24,6.43
479,8,9,9,17,11,5,6.9,2012,U07m,NM6,55,6%,0.015,0.032,0.26,39.2,NA,NA,4.9,7.4,4.8,5.9,4.7,12.7,4.5,10.7,55.65,122.11,NM6,5.8,4.9,6,8,6.4,NA,6.9,1.3,NM6,7,4.91,1.4,5.7,12,1.54,5.21
480,8,9,9,18,11,5,6.4,2012,U07m,NM6,55,14%,0.027,0.028,0.223,39.1,NA,NA,4.3,6.6,4,6,4.7,6.7,9,6.1,47.41,99.08,NM6,6.9,6,8,7.2,5.8,5.8,NA,6.9,NM6,7,5.82,1.1,7.28,6.82,1.04,7.67
481,8,9,9,19,11,5,5.8,2012,U07m,NM6,55,0%,0,0.023,0.183,42,NA,NA,4.3,5.3,4,6.1,4.7,7.9,4.5,12.7,49.53,99.55,NM6,6.4,8,7.2,6.3,5.3,3.6,5.8,NA,NM6,7,5.33,1.09,7.34,7.06,0.99,8.06
482,8,9,9,20,11,5,5.3,2012,U07m,NM6,55,0%,0,0.019,0.153,38.6,NA,NA,4.3,5.4,4.1,5.3,4.2,11.6,5.4,6.1,46.41,91.84,NM6,5.8,7.2,6.3,7.4,6,NA.5,3.6,5.8,NM6,8,5.33,1,8.04,17.08,0.86,9.35
483,8,9,9,21,11,NA,6,2012,U07m,NM6,NA,221%,0.135,0.025,0.196,40,NA,NA,4.8,6.2,4,12.7,9,12.7,8.3,8,65.74,192.66,NM6,5.3,6.3,7.4,NA,NA,NA,NA.5,3.6,NM6,5,2.89,2.08,3.85,16.56,2.12,3.77
484,8,9,9,1,12,NA,8,2012,U07m,NM6,NA,76%,0.151,0.044,0.35,32.8,NA,NA,9,12.7,9,12.7,4.7,6.7,5.4,12.7,72.95,231.28,NM6,NA,NA,NA,NA,7.2,7.3,5.4,NA,NM6,3,2.49,3.22,2.49,3.69,3.81,2.1
485,8,9,9,2,12,NA,7.2,2012,U07m,NM6,NA,15%,0.038,0.035,0.283,34.5,NA,NA,4.3,12.7,9,12.7,4.8,6.3,4.5,7.3,61.54,164.81,NM6,8,NA,NA,NA,6.3,7.4,7.3,5.4,NM6,5,4.3,1.67,4.78,5.34,1.72,4.65
486,8,9,9,3,12,NA,6.3,2012,U07m,NM6,NA,40%,0.061,0.027,0.214,34.2,NA,NA,4.2,12.7,9,12.7,4.7,7.2,4.1,5.9,60.54,160.71,NM6,7.2,NA,NA,NA,5.8,4.9,7.4,7.3,NM6,5,4.07,1.55,5.17,4.96,1.46,5.48
487,8,9,9,4,12,NA,5.8,2012,U07m,NM6,NA,46%,0.058,0.023,0.183,34.9,NA,NA,4.3,12.7,9,12.7,4.2,6.3,4.9,5.6,59.79,158.04,NM6,6.3,NA,NA,NA,6.5,5.9,4.9,7.4,NM6,5,3.88,1.5,5.34,4.76,1.38,5.81
488,8,9,9,5,12,NA,6.5,2012,U07m,NM6,NA,30%,0.053,0.029,0.23,33.2,NA,NA,4.8,12.7,9,12.7,4,6.9,4.7,7.3,62.03,165.63,NM6,5.8,NA,NA,NA,8.3,5.5,5.9,4.9,NM6,5,3.8,1.71,4.68,5.51,1.76,4.53
489,8,9,9,6,12,NA,8.3,2012,U07m,NM6,NA,41%,0.108,0.047,0.376,34.4,NA,NA,5,12.7,9,12.7,4.5,7.4,5.4,7.4,64.32,177.75,NM6,6.5,NA,NA,NA,8.2,5.9,5.5,5.9,NM6,5,4,2.08,3.86,6.61,2.63,3.04
490,8,9,9,7,12,NA,8.2,2012,U07m,NM6,NA,59%,0.136,0.046,0.367,35,NA,NA,4.5,12.7,9,12.7,5,6.1,5.2,7.6,62.84,171.54,NM6,8.3,NA,NA,NA,6.7,8.9,5.9,5.5,NM6,5,4.41,1.86,4.3,6.01,2.08,3.84
491,8,9,9,8,12,NA,6.7,2012,U07m,NM6,NA,17%,0.035,0.031,0.245,37.6,NA,NA,4,12.7,9,12.7,4.6,12.7,3.9,6.8,66.43,176.65,NM6,8.2,NA,NA,NA,6.5,NA,8.9,5.9,NM6,4,3.69,1.82,4.4,3.74,1.61,4.98
492,8,9,9,9,12,NA,6.5,2012,U07m,NM6,NA,33%,0.057,0.029,0.23,36.9,NA,NA,4.4,12.7,9,12.7,5.7,6.2,9,5.4,65.17,184.43,NM6,6.7,NA,NA,NA,3.7,6.9,NA,8.9,NM6,4,3.28,1.98,4.03,4.4,1.82,4.39
493,8,9,9,10,12,NA,3.7,2012,U07m,NM6,NA,-5%,-0.004,0.009,0.075,30.4,NA,NA,3.3,12.7,9,12.7,2.9,4.5,3.1,12.7,61.04,147.37,NM6,6.5,NA,NA,NA,7.7,6.7,6.9,NA,NM6,4,3.47,1.06,7.51,2.14,0.56,14.17
494,8,9,9,11,12,NA,7.7,2012,U07m,NM6,NA,-3%,-0.008,0.04,0.323,37.5,NA,NA,6.1,12.7,9,12.7,5.8,6.3,4.8,6.7,64.21,184.19,NM6,3.7,NA,NA,NA,4.2,7.8,6.7,6.9,NM6,5,3.66,2.1,3.81,7.17,2.57,3.11
495,8,9,9,12,12,NA,4.2,2012,U07m,NM6,NA,5%,0.005,0.012,0.096,34.2,NA,NA,3.2,12.7,9,12.7,5.3,6.2,3.2,4.9,57.15,148.35,NM6,7.7,NA,NA,NA,3,4.4,7.8,6.7,NM6,5,3.7,1.14,7.05,4.07,0.73,10.96
496,8,9,9,13,12,NA,3,2012,U07m,NM6,NA,23%,0.009,0.006,0.049,28.8,NA,NA,3.7,12.7,9,12.7,2.8,6,3.6,3.5,54.11,133.03,NM6,4.2,NA,NA,NA,6.8,3.4,4.4,7.8,NM6,5,3.33,0.9,8.87,3.1,0.46,17.29
497,8,9,9,14,12,NA,6.8,2012,U07m,NM6,NA,238%,0.178,0.032,0.253,34.3,NA,NA,6.2,12.7,9,12.7,5,7.1,6,7.7,66.5,192.48,NM6,3,NA,NA,NA,5.5,5.4,3.4,4.4,NM6,5,2.71,2.51,3.19,8.31,3.72,2.15
498,8,9,9,15,12,NA,5.5,2012,U07m,NM6,NA,4%,0.006,0.021,0.165,37,NA,NA,4,12.7,9,12.7,4.8,6.2,4.5,7.9,61.84,164.72,NM6,6.8,NA,NA,NA,4.9,5.8,5.4,3.4,NM6,5,3.29,1.67,4.78,5.52,1.67,4.78
499,8,9,9,16,12,NA,4.9,2012,U07m,NM6,NA,-4%,-0.005,0.016,0.131,36.6,NA,NA,4.2,12.7,9,12.7,4,5.3,4.1,6.1,58.2,151.45,NM6,5.5,NA,NA,NA,6,6.9,5.8,5.4,NM6,5,3.7,1.32,6.04,4.17,1.09,7.36
500,8,9,9,17,12,6,6,2012,U07m,NM6,56,221%,0.135,0.025,0.196,34.7,NA,NA,5,12.7,9,12.7,3.9,6.2,4.2,6.5,60.08,159.08,NM6,4.9,NA,NA,NA,8,6.4,6.9,5.8,NM6,5,4,1.5,5.33,4.82,1.37,5.84
501,8,9,9,18,12,6,8,2012,U07m,NM6,56,57%,0.127,0.044,0.35,36.1,NA,NA,5.1,12.7,9,12.7,4.7,7.4,5,6.8,63.55,175.37,NM6,6,NA,NA,NA,7.2,5.8,6.4,6.9,NM6,5,4.04,1.98,4.04,6.23,2.44,3.28
502,8,9,9,19,12,6,7.2,2012,U07m,NM6,56,15%,0.038,0.035,0.283,38.9,NA,NA,4.3,12.7,9,12.7,4.8,7.3,5,6.7,62.57,169.18,NM6,8,NA,NA,NA,6.3,5.3,5.8,6.4,NM6,5,3.98,1.81,4.42,5.77,2.01,3.98
503,8,9,9,20,12,6,6.3,2012,U07m,NM6,56,40%,0.061,0.027,0.214,37.8,NA,NA,4.2,12.7,9,12.7,4.1,6.5,4.9,6.6,60.83,160.62,NM6,7.2,NA,NA,NA,7.4,6,5.3,5.8,NM6,5,3.96,1.59,5.03,5.05,1.55,5.15
504,8,9,9,21,12,NA,7.4,2012,U07m,NM6,NA,0%,0,0.037,0.299,39.8,NA,NA,4.9,12.7,9,12.7,9,12.7,5,7.4,73.43,232.02,NM6,6.3,NA,NA,NA,NA,NA,6,5.3,NM6,3,2.2,3.36,2.38,3.8,4.22,1.9
505,7,9,9,1,1,1,NA,2011,U07m,17XGA04,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,17XGA04,NA,NA,7.7,5.1,NA,NA,NA,NA,17XGA04,2,1.6,0,0,0,0,0
